
	    	
EasyGene 1.2 Server - prediction results
Technical University of Denmark

##gff-version 2
##source-version easygene-1.2b
##date 2017-03-29
##Type DNA
# model:  SAM03 Staphylococcus aureus MU50
# seqname		model	feature	start	end	   score       +/-	?	startc	    odds
# --------------------------------------------------------------------------------------------------------------
Chromosome	SAM03	CDS	3915162	3915479	35.5873	+	0	#TTG	-52.0232
Chromosome	SAM03	CDS	3915052	3915654	0.006988	+	0	#TTG	-152.642
Chromosome	SAM03	CDS	3916004	3916450	0.79217	+	0	#ATG	-68.3958
Chromosome	SAM03	CDS	3917996	3918277	97.7329	+	0	#ATG	-38.9767
Chromosome	SAM03	CDS	3920255	3920641	4.72917	+	0	#TTG	-80.489
Chromosome	SAM03	CDS	3925110	3925493	5.16767	+	0	#GTG	-77.5085
Chromosome	SAM03	CDS	3931385	3931909	0.0753346	+	0	#TTG	-77.6094
Chromosome	SAM03	CDS	3937640	3938227	0.0107813	+	0	#ATG	-44.307
Chromosome	SAM03	CDS	3938934	3939374	0.945411	+	0	#GTG	-51.5737
Chromosome	SAM03	CDS	3946723	3947181	0.552641	+	0	#ATG	-64.7444
Chromosome	SAM03	CDS	3957780	3958049	94.8349	+	0	#ATG	-22.7752
Chromosome	SAM03	CDS	3958481	3958801	32.6572	+	0	#GTG	-104.475
Chromosome	SAM03	CDS	3958814	3959104	77.3823	+	0	#GTG	-77.8309
Chromosome	SAM03	CDS	3960468	3960755	83.7844	+	0	#TTG	-44.3811
Chromosome	SAM03	CDS	3961271	3961558	84.298	+	0	#GTG	-95.3124
Chromosome	SAM03	CDS	3963292	3963705	2.12271	+	0	#GTG	-83.2272
Chromosome	SAM03	CDS	3965127	3965423	65.1811	+	0	#ATG	-80.1442
Chromosome	SAM03	CDS	3968141	3968449	46.1136	+	0	#ATG	-50.0819
Chromosome	SAM03	CDS	3969839	3970216	6.03797	+	0	#TTG	-41.2876
Chromosome	SAM03	CDS	3974370	3974654	91.8197	+	0	#TTG	-102.6
Chromosome	SAM03	CDS	3976413	3976709	65.1801	+	0	#TTG	-62.0024
Chromosome	SAM03	CDS	3979976	3980203	99.1102	+	0	#TTG	-10.7002
Chromosome	SAM03	CDS	3985898	3986188	77.3823	+	0	#GTG	-70.5342
Chromosome	SAM03	CDS	3986397	3986759	9.59056	+	0	#ATG	-56.9553
Chromosome	SAM03	CDS	3989606	3989956	13.6244	+	0	#GTG	-52.6472
Chromosome	SAM03	CDS	3997390	3997782	3.95981	+	0	#ATG	-94.8302
Chromosome	SAM03	CDS	4002204	4002644	0.919101	+	0	#GTG	-40.6011
Chromosome	SAM03	CDS	4004957	4005268	42.3546	+	0	#GTG	-88.1584
Chromosome	SAM03	CDS	4007940	4008266	26.9368	+	0	#GTG	-40.8505
Chromosome	SAM03	CDS	4013321	4013980	0.00121484	+	0	#GTG	-100.281
Chromosome	SAM03	CDS	4016016	4016681	0.00101	+	0	#GTG	-121.761
Chromosome	SAM03	CDS	2758	3180	1.62345	-	0	#ATG	-85.4814
Chromosome	SAM03	CDS	3989	4633	0.00192683	-	0	#TTG	-79.8323
Chromosome	SAM03	CDS	4750	5124	5.39635	-	0	#TTG	-27.4712
Chromosome	SAM03	CDS	10641	11045	2.774	-	0	#TTG	-86.9706
Chromosome	SAM03	CDS	14175	14471	13.1782	-	0	#GTG	-9.0005
Chromosome	SAM03	CDS	19794	20192	3.31472	-	0	#ATG	-87.4203
Chromosome	SAM03	CDS	21531	21773	39.1624	-	0	#GTG	-7.0036
Chromosome	SAM03	CDS	24899	25219	32.6569	-	0	#TTG	-64.6323
Chromosome	SAM03	CDS	26201	26569	8.04216	-	0	#GTG	-71.4551
Chromosome	SAM03	CDS	27608	27970	0.831071	-	0	#GTG	-1.9216
Chromosome	SAM03	CDS	30612	30899	84.298	-	0	#ATG	-91.6724
Chromosome	SAM03	CDS	30995	31591	0.00839655	-	0	#GTG	-140.061
Chromosome	SAM03	CDS	46622	46744	53.8664	-	0	#ATG	0.1892
Chromosome	SAM03	CDS	48509	48820	42.353	-	0	#GTG	-60.5645
Chromosome	SAM03	CDS	49612	50088	0.321598	-	0	#GTG	-67.9126
Chromosome	SAM03	CDS	60430	60771	17.7125	-	0	#GTG	-50.9124
Chromosome	SAM03	CDS	64497	64844	14.6794	-	0	#GTG	-42.5484
Chromosome	SAM03	CDS	65544	65771	60.6987	-	0	#TTG	-7.4706
Chromosome	SAM03	CDS	67661	68047	4.69799	-	0	#GTG	-46.7349
Chromosome	SAM03	CDS	68275	68694	1.34452	-	0	#GTG	-25.9584
Chromosome	SAM03	CDS	72929	73228	59.7988	-	0	#GTG	-55.5812
Chromosome	SAM03	CDS	85259	86092	4.41404e-06	-	0	#GTG	-29.6074
Chromosome	SAM03	CDS	87043	87411	8.04217	-	0	#GTG	-95.8704
Chromosome	SAM03	CDS	87104	87469	8.78396	-	0	#GTG	-80.0264
Chromosome	SAM03	CDS	87479	87964	0.245182	-	0	#TTG	-93
Chromosome	SAM03	CDS	88852	89163	42.3546	-	0	#GTG	-71.8294
Chromosome	SAM03	CDS	89000	89533	0.0573235	-	0	#ATG	-134.878
Chromosome	SAM03	CDS	100467	100775	46.1791	-	0	#ATG	-107.567
Chromosome	SAM03	CDS	106668	107408	9.97254e-05	-	0	#TTG	-96.0681
Chromosome	SAM03	CDS	110185	110523	17.3422	-	0	#GTG	-31.8828
Chromosome	SAM03	CDS	111752	112066	38.8425	-	0	#GTG	-80.1609
Chromosome	SAM03	CDS	112221	112595	6.73967	-	0	#ATG	-126.011
Chromosome	SAM03	CDS	116067	116780	0.000170459	-	0	#ATG	-26.4259
Chromosome	SAM03	CDS	119297	119773	0.321609	-	0	#TTG	-155.393
Chromosome	SAM03	CDS	120212	120508	44.3571	-	0	#GTG	-22.9737
Chromosome	SAM03	CDS	121495	121947	0.661752	-	0	#TTG	-98.4367
Chromosome	SAM03	CDS	125637	125924	84.298	-	0	#GTG	-68.2714
Chromosome	SAM03	CDS	132694	133047	12.4914	-	0	#ATG	-89.9394
Chromosome	SAM03	CDS	133882	134217	13.7087	-	0	#GTG	-22.0578
Chromosome	SAM03	CDS	135495	135854	10.4766	-	0	#GTG	-100.927
Chromosome	SAM03	CDS	140005	140655	0.00145472	-	0	#TTG	-36.1245
Chromosome	SAM03	CDS	141101	141391	41.0452	-	0	#ATG	-18.7838
Chromosome	SAM03	CDS	142641	143120	0.131336	-	0	#GTG	-15.5023
Chromosome	SAM03	CDS	146534	146809	88.1272	-	0	#GTG	-24.8663
Chromosome	SAM03	CDS	148703	148996	71.0247	-	0	#TTG	-87.7826
Chromosome	SAM03	CDS	153226	153555	2.43816	-	0	#GTG	-3.3169
Chromosome	SAM03	CDS	158519	158854	14.8775	-	0	#GTG	-23.7861
Chromosome	SAM03	CDS	160387	160692	50.2676	-	0	#GTG	-49.7898
Chromosome	SAM03	CDS	161903	162226	29.9396	-	0	#GTG	-67.8321
Chromosome	SAM03	CDS	163084	163353	25.8286	-	0	#GTG	-8.7355
Chromosome	SAM03	CDS	164998	165426	0.789068	-	0	#ATG	-19.9332
Chromosome	SAM03	CDS	165558	165983	1.48432	-	0	#ATG	-62.8175
Chromosome	SAM03	CDS	169399	169755	11.3703	-	0	#ATG	-46.2612
Chromosome	SAM03	CDS	169649	170053	2.77399	-	0	#GTG	-71.4982
Chromosome	SAM03	CDS	170666	170917	84.8091	-	0	#ATG	-14.6417
Chromosome	SAM03	CDS	171111	171395	91.8197	-	0	#TTG	-104.598
Chromosome	SAM03	CDS	172075	172680	0.00637472	-	0	#GTG	-94.7601
Chromosome	SAM03	CDS	175689	176264	0.0143128	-	0	#GTG	-34.4896
Chromosome	SAM03	CDS	184794	185141	8.30859	-	0	#TTG	-19.3804
Chromosome	SAM03	CDS	186392	186853	0.503731	-	0	#GTG	-52.5295
Chromosome	SAM03	CDS	187451	188491	8.63448e-09	-	0	#GTG	-113.989
Chromosome	SAM03	CDS	188287	188733	0.792182	-	0	#GTG	-72.4123
Chromosome	SAM03	CDS	189788	190126	19.3613	-	0	#GTG	-90.2891
Chromosome	SAM03	CDS	191017	191400	5.16767	-	0	#ATG	-105.822
Chromosome	SAM03	CDS	191147	191494	14.888	-	0	#GTG	-61.8668
Chromosome	SAM03	CDS	193147	193683	0.0522568	-	0	#TTG	-57.1963
Chromosome	SAM03	CDS	196137	196430	70.7637	-	0	#GTG	-46.3763
Chromosome	SAM03	CDS	202065	202676	0.00530448	-	0	#ATG	-94.4503
Chromosome	SAM03	CDS	203797	204087	70.3227	-	0	#ATG	-32.1284
Chromosome	SAM03	CDS	204899	205378	0.293809	-	0	#GTG	-74.0945
Chromosome	SAM03	CDS	206300	206860	0.0252077	-	0	#TTG	-74.2401
Chromosome	SAM03	CDS	207047	207454	0.73298	-	0	#GTG	-10.7459
Chromosome	SAM03	CDS	208476	208808	22.867	-	0	#GTG	-44.4534
Chromosome	SAM03	CDS	211057	211371	38.8422	-	0	#ATG	-65.3021
Chromosome	SAM03	CDS	212114	213148	1.04217e-08	-	0	#ATG	-86.2561
Chromosome	SAM03	CDS	213281	213676	0.882585	-	0	#GTG	-9.2194
Chromosome	SAM03	CDS	214061	214363	39.8379	-	0	#ATG	-24.401
Chromosome	SAM03	CDS	217475	217795	30.8123	-	0	#GTG	-35.2616
Chromosome	SAM03	CDS	217987	218289	54.8765	-	0	#TTG	-85.3347
Chromosome	SAM03	CDS	218775	220004	2.26488e-11	-	0	#GTG	-107.156
Chromosome	SAM03	CDS	220023	220361	18.202	-	0	#GTG	-35.2168
Chromosome	SAM03	CDS	220850	221548	0.000364972	-	0	#GTG	-64.7047
Chromosome	SAM03	CDS	231384	231677	46.4863	-	0	#GTG	-22.2044
Chromosome	SAM03	CDS	236672	236953	99.9965	-	0	#TTG	-60.2733
Chromosome	SAM03	CDS	240648	241022	6.73967	-	0	#GTG	-80.6805
Chromosome	SAM03	CDS	245765	246079	36.8637	-	0	#GTG	-35.7194
Chromosome	SAM03	CDS	247773	248369	0.00839655	-	0	#GTG	-123.301
Chromosome	SAM03	CDS	250273	250548	82.0881	-	0	#ATG	-23.291
Chromosome	SAM03	CDS	250570	250878	44.152	-	0	#TTG	-36.3898
Chromosome	SAM03	CDS	253138	253524	4.72364	-	0	#TTG	-53.3265
Chromosome	SAM03	CDS	253508	253825	35.6176	-	0	#GTG	-66.9854
Chromosome	SAM03	CDS	254510	254893	5.16767	-	0	#TTG	-73.7273
Chromosome	SAM03	CDS	257530	257844	34.3583	-	0	#GTG	-30.9609
Chromosome	SAM03	CDS	259818	260288	0.118862	-	0	#ATG	-10.8462
Chromosome	SAM03	CDS	260998	261408	2.31333	-	0	#GTG	-50.2343
Chromosome	SAM03	CDS	270159	270524	0.976096	-	0	#GTG	-3.4944
Chromosome	SAM03	CDS	270879	271220	17.4507	-	0	#GTG	-41.7578
Chromosome	SAM03	CDS	275708	276112	2.77398	-	0	#GTG	-69.5538
Chromosome	SAM03	CDS	278020	278580	0.0252071	-	0	#GTG	-70.7967
Chromosome	SAM03	CDS	281007	281300	56.3737	-	0	#GTG	-26.7041
Chromosome	SAM03	CDS	289088	289468	1.37098	-	0	#ATG	-9.3721
Chromosome	SAM03	CDS	289855	290214	10.4745	-	0	#TTG	-58.0519
Chromosome	SAM03	CDS	292309	292596	84.2833	-	0	#TTG	-55.49
Chromosome	SAM03	CDS	298212	298562	13.638	-	0	#ATG	-67.9364
Chromosome	SAM03	CDS	299321	299992	0.000839604	-	0	#TTG	-77.2941
Chromosome	SAM03	CDS	304379	304690	42.3481	-	0	#TTG	-56.8712
Chromosome	SAM03	CDS	308112	308453	17.7375	-	0	#ATG	-58.6159
Chromosome	SAM03	CDS	313919	314368	0.722916	-	0	#GTG	-54.1869
Chromosome	SAM03	CDS	315555	315962	2.53743	-	0	#GTG	-82.2686
Chromosome	SAM03	CDS	317211	317522	42.3306	-	0	#GTG	-53.0728
Chromosome	SAM03	CDS	320035	320319	91.8197	-	0	#GTG	-72.8808
Chromosome	SAM03	CDS	320831	321145	38.8424	-	0	#ATG	-68.2964
Chromosome	SAM03	CDS	322468	322815	14.5977	-	0	#GTG	-41.0627
Chromosome	SAM03	CDS	326887	327336	0.352771	-	0	#GTG	-16.9226
Chromosome	SAM03	CDS	329741	330160	1.77524	-	0	#GTG	-64.4138
Chromosome	SAM03	CDS	330916	331977	4.46779e-09	-	0	#GTG	-165.566
Chromosome	SAM03	CDS	335990	336346	11.4286	-	0	#GTG	-52.7988
Chromosome	SAM03	CDS	351535	351870	21.1242	-	0	#GTG	-56.6866
Chromosome	SAM03	CDS	354520	355104	0.0104328	-	0	#GTG	-32.049
Chromosome	SAM03	CDS	359293	359751	0.505104	-	0	#TTG	-34.5461
Chromosome	SAM03	CDS	360275	360583	46.1791	-	0	#GTG	-81.7331
Chromosome	SAM03	CDS	361584	361955	7.36245	-	0	#GTG	-79.3467
Chromosome	SAM03	CDS	363146	363604	0.545356	-	0	#GTG	-45.2657
Chromosome	SAM03	CDS	364268	364549	99.9989	-	0	#ATG	-69.676
Chromosome	SAM03	CDS	370406	370699	68.3235	-	0	#GTG	-36.8334
Chromosome	SAM03	CDS	372884	373444	0.0252067	-	0	#ATG	-69.9073
Chromosome	SAM03	CDS	375808	376833	1.38201e-08	-	0	#TTG	-128.168
Chromosome	SAM03	CDS	377859	378191	23.0561	-	0	#ATG	-98.4083
Chromosome	SAM03	CDS	378380	378763	5.15399	-	0	#TTG	-50.2644
Chromosome	SAM03	CDS	378802	379119	35.6177	-	0	#GTG	-92.8228
Chromosome	SAM03	CDS	379106	380122	1.83243e-08	-	0	#GTG	-107.298
Chromosome	SAM03	CDS	382180	382497	15.1491	-	0	#GTG	-15.7781
Chromosome	SAM03	CDS	383755	384357	0.00698799	-	0	#ATG	-81.9953
Chromosome	SAM03	CDS	386114	386554	0.938345	-	0	#GTG	-46.0616
Chromosome	SAM03	CDS	389019	389333	37.0634	-	0	#GTG	-36.2751
Chromosome	SAM03	CDS	393220	393576	9.92711	-	0	#TTG	-30.4672
Chromosome	SAM03	CDS	397304	397633	25.1564	-	0	#GTG	-92.4106
Chromosome	SAM03	CDS	399835	400269	0.913017	-	0	#GTG	-28.0124
Chromosome	SAM03	CDS	401851	402099	78.5233	-	0	#GTG	-13.178
Chromosome	SAM03	CDS	404726	405064	19.3574	-	0	#TTG	-57.2398
Chromosome	SAM03	CDS	405510	405905	3.61605	-	0	#ATG	-51.7939
Chromosome	SAM03	CDS	410697	411053	10.2526	-	0	#ATG	-32.1153
Chromosome	SAM03	CDS	410923	411321	3.31472	-	0	#TTG	-95.3065
Chromosome	SAM03	CDS	414960	415346	4.72917	-	0	#TTG	-118.827
Chromosome	SAM03	CDS	422984	423454	0.385292	-	0	#GTG	-74.0147
Chromosome	SAM03	CDS	426241	426621	5.6326	-	0	#GTG	-50.4644
Chromosome	SAM03	CDS	429173	429457	91.8197	-	0	#TTG	-88.1661
Chromosome	SAM03	CDS	429454	429630	66.5644	-	0	#ATG	-2.6539
Chromosome	SAM03	CDS	431446	432126	0.000636292	-	0	#ATG	-104.894
Chromosome	SAM03	CDS	433085	433405	32.6572	-	0	#ATG	-83.1109
Chromosome	SAM03	CDS	433546	433923	6.16911	-	0	#GTG	-104.402
Chromosome	SAM03	CDS	434088	434450	3.29305	-	0	#ATG	-12.9921
Chromosome	SAM03	CDS	435633	436094	0.336562	-	0	#ATG	-22.7421
Chromosome	SAM03	CDS	436143	436448	50.3432	-	0	#ATG	-67.2092
Chromosome	SAM03	CDS	436648	436959	41.8022	-	0	#ATG	-42.0253
Chromosome	SAM03	CDS	437738	438208	0.385293	-	0	#TTG	-83.7956
Chromosome	SAM03	CDS	439122	439586	0.461504	-	0	#ATG	-96.0288
Chromosome	SAM03	CDS	442947	443258	26.6341	-	0	#ATG	-21.4652
Chromosome	SAM03	CDS	443925	444383	0.552679	-	0	#ATG	-70.9467
Chromosome	SAM03	CDS	447235	447558	29.9396	-	0	#TTG	-88.7341
Chromosome	SAM03	CDS	451856	452443	0.0110569	-	0	#GTG	-87.9206
Chromosome	SAM03	CDS	453548	453877	25.1553	-	0	#TTG	-60.9315
Chromosome	SAM03	CDS	462343	463107	4.72197e-05	-	0	#GTG	-57.6091
Chromosome	SAM03	CDS	465885	466172	84.2978	-	0	#GTG	-65.0325
Chromosome	SAM03	CDS	466541	466867	25.3299	-	0	#ATG	-33.5935
Chromosome	SAM03	CDS	474284	474682	0.874593	-	0	#ATG	-9.9417
Chromosome	SAM03	CDS	476178	476924	8.2821e-05	-	0	#GTG	-84.1527
Chromosome	SAM03	CDS	481751	482116	8.72985	-	0	#ATG	-46.4692
Chromosome	SAM03	CDS	486250	486534	91.8195	-	0	#GTG	-66.0062
Chromosome	SAM03	CDS	488051	488344	70.7731	-	0	#ATG	-46.5046
Chromosome	SAM03	CDS	488163	488513	13.6239	-	0	#GTG	-52.5391
Chromosome	SAM03	CDS	493964	494323	8.13699	-	0	#TTG	-26.426
Chromosome	SAM03	CDS	494916	495254	10.9322	-	0	#GTG	-19.5906
Chromosome	SAM03	CDS	499255	499548	71.0246	-	0	#TTG	-67.4527
Chromosome	SAM03	CDS	500636	501052	1.92455	-	0	#GTG	-46.3119
Chromosome	SAM03	CDS	504111	504521	2.32086	-	0	#GTG	-67.8753
Chromosome	SAM03	CDS	505523	505882	10.4766	-	0	#ATG	-80.7837
Chromosome	SAM03	CDS	507754	508080	27.3598	-	0	#GTG	-47.9602
Chromosome	SAM03	CDS	509625	510170	0.0358192	-	0	#TTG	-34.399
Chromosome	SAM03	CDS	510495	510812	31.3873	-	0	#TTG	-30.8083
Chromosome	SAM03	CDS	511702	512226	0.0753348	-	0	#GTG	-88.4214
Chromosome	SAM03	CDS	513683	514138	0.604779	-	0	#TTG	-97.2979
Chromosome	SAM03	CDS	517799	518173	6.73967	-	0	#TTG	-94.6748
Chromosome	SAM03	CDS	518803	519150	14.8882	-	0	#GTG	-62.8255
Chromosome	SAM03	CDS	525946	526299	10.4139	-	0	#GTG	-28.765
Chromosome	SAM03	CDS	530024	530401	6.16911	-	0	#ATG	-76.4706
Chromosome	SAM03	CDS	536525	536917	3.95981	-	0	#GTG	-88.9011
Chromosome	SAM03	CDS	537561	537875	35.6034	-	0	#GTG	-32.9695
Chromosome	SAM03	CDS	539661	539966	50.2746	-	0	#GTG	-50.1046
Chromosome	SAM03	CDS	544205	544516	42.3522	-	0	#ATG	-59.5885
Chromosome	SAM03	CDS	546038	546745	0.000276622	-	0	#ATG	-82.0277
Chromosome	SAM03	CDS	551448	551843	3.6164	-	0	#GTG	-51.9835
Chromosome	SAM03	CDS	551591	552274	0.000445708	-	0	#ATG	-27.5873
Chromosome	SAM03	CDS	552821	553255	1.13414	-	0	#GTG	-58.988
Chromosome	SAM03	CDS	558937	559866	2.78876e-07	-	0	#GTG	-177.687
Chromosome	SAM03	CDS	562139	562609	0.383508	-	0	#GTG	-50.3744
Chromosome	SAM03	CDS	577572	577910	19.3611	-	0	#ATG	-66.3788
Chromosome	SAM03	CDS	582494	582790	6.24758	-	0	#ATG	-3.9529
Chromosome	SAM03	CDS	583257	583586	25.1345	-	0	#TTG	-52.3879
Chromosome	SAM03	CDS	583327	583686	10.4634	-	0	#GTG	-52.1777
Chromosome	SAM03	CDS	584488	585081	0.00858194	-	0	#TTG	-37.8717
Chromosome	SAM03	CDS	585808	586137	25.1564	-	0	#GTG	-92.3087
Chromosome	SAM03	CDS	594104	594412	45.6889	-	0	#GTG	-42.7986
Chromosome	SAM03	CDS	595628	596038	2.32089	-	0	#TTG	-113.736
Chromosome	SAM03	CDS	597514	597849	21.0898	-	0	#TTG	-50.0677
Chromosome	SAM03	CDS	601023	601544	0.0821006	-	0	#ATG	-51.3047
Chromosome	SAM03	CDS	602331	602717	4.72917	-	0	#TTG	-118.397
Chromosome	SAM03	CDS	607327	607920	0.00920356	-	0	#GTG	-80.996
Chromosome	SAM03	CDS	609288	609692	2.774	-	0	#ATG	-133.374
Chromosome	SAM03	CDS	609710	610033	29.9382	-	0	#GTG	-60.6074
Chromosome	SAM03	CDS	611773	612468	0.000400647	-	0	#ATG	-140.644
Chromosome	SAM03	CDS	613095	613535	0.944739	-	0	#ATG	-50.6781
Chromosome	SAM03	CDS	614035	614889	2.89388e-06	-	0	#GTG	-90.1883
Chromosome	SAM03	CDS	615078	615548	0.385225	-	0	#TTG	-62.6313
Chromosome	SAM03	CDS	620041	620721	0.000124927	-	0	#ATG	-3.8501
Chromosome	SAM03	CDS	620897	621202	50.3425	-	0	#TTG	-62.4286
Chromosome	SAM03	CDS	628146	628433	84.1645	-	0	#GTG	-49.0032
Chromosome	SAM03	CDS	631606	631986	5.64643	-	0	#GTG	-72.1211
Chromosome	SAM03	CDS	632470	632751	97.094	-	0	#TTG	-37.868
Chromosome	SAM03	CDS	640435	640755	32.1369	-	0	#ATG	-41.3832
Chromosome	SAM03	CDS	647638	647835	93.9036	-	0	#ATG	-6.093
Chromosome	SAM03	CDS	650536	650829	71.0223	-	0	#TTG	-60.0246
Chromosome	SAM03	CDS	651160	651477	35.6175	-	0	#GTG	-65.6563
Chromosome	SAM03	CDS	652981	653262	99.6775	-	0	#GTG	-46.467
Chromosome	SAM03	CDS	657522	657815	71.0237	-	0	#ATG	-62.332
Chromosome	SAM03	CDS	667968	669047	2.53912e-09	-	0	#ATG	-102.216
Chromosome	SAM03	CDS	679372	679617	77.8746	-	0	#GTG	-12.4249
Chromosome	SAM03	CDS	680627	680998	7.36245	-	0	#TTG	-76.0902
Chromosome	SAM03	CDS	681335	681637	54.8745	-	0	#ATG	-60.2421
Chromosome	SAM03	CDS	681884	682240	6.58432	-	0	#GTG	-19.8695
Chromosome	SAM03	CDS	686079	686399	32.6568	-	0	#GTG	-64.1841
Chromosome	SAM03	CDS	689027	689578	0.0331589	-	0	#GTG	-84.7701
Chromosome	SAM03	CDS	691792	692091	59.8109	-	0	#ATG	-74.3962
Chromosome	SAM03	CDS	691829	692254	0.960731	-	0	#GTG	-22.0557
Chromosome	SAM03	CDS	695889	696248	9.90505	-	0	#GTG	-36.0595
Chromosome	SAM03	CDS	698227	698532	50.3417	-	0	#GTG	-60.8139
Chromosome	SAM03	CDS	701995	702285	77.3762	-	0	#ATG	-57.7268
Chromosome	SAM03	CDS	702531	703025	0.118237	-	0	#GTG	-21.6019
Chromosome	SAM03	CDS	703756	704043	83.9935	-	0	#GTG	-46.2515
Chromosome	SAM03	CDS	705795	706559	4.74214e-05	-	0	#TTG	-124.088
Chromosome	SAM03	CDS	711656	711931	55.6308	-	0	#ATG	-17.2338
Chromosome	SAM03	CDS	712797	713234	1.03699	-	0	#GTG	-61.2553
Chromosome	SAM03	CDS	717703	718065	9.5931	-	0	#GTG	-63.1968
Chromosome	SAM03	CDS	722530	722820	77.3759	-	0	#GTG	-57.6053
Chromosome	SAM03	CDS	725745	726032	84.2969	-	0	#TTG	-61.9382
Chromosome	SAM03	CDS	726142	726612	0.384941	-	0	#GTG	-56.8792
Chromosome	SAM03	CDS	726751	727209	0.240369	-	0	#GTG	-15.2169
Chromosome	SAM03	CDS	727250	727606	11.4402	-	0	#ATG	-90.6022
Chromosome	SAM03	CDS	730464	730763	59.8109	-	0	#GTG	-72.3126
Chromosome	SAM03	CDS	732845	733342	0.170651	-	0	#ATG	-74.1933
Chromosome	SAM03	CDS	736995	737285	77.3823	-	0	#ATG	-86.2306
Chromosome	SAM03	CDS	738530	739090	0.0252081	-	0	#GTG	-110.811
Chromosome	SAM03	CDS	742707	743528	8.08085e-06	-	0	#ATG	-179.325
Chromosome	SAM03	CDS	747703	747957	0.00722554	-	0	#ATG	21.8593
Chromosome	SAM03	CDS	747988	748248	0.00362015	-	0	#ATG	23.4571
Chromosome	SAM03	CDS	748742	749113	7.36244	-	0	#TTG	-73.2119
Chromosome	SAM03	CDS	749049	749612	0.0230052	-	0	#ATG	-115.579
Chromosome	SAM03	CDS	755281	755604	29.9396	-	0	#GTG	-98.6237
Chromosome	SAM03	CDS	756243	756545	35.4144	-	0	#GTG	-21.9428
Chromosome	SAM03	CDS	759464	759616	12.406	-	0	#TTG	3.8988
Chromosome	SAM03	CDS	764412	765002	0.0100879	-	0	#GTG	-93.5263
Chromosome	SAM03	CDS	765836	766312	0.321609	-	0	#TTG	-91.5003
Chromosome	SAM03	CDS	767887	768348	0.50501	-	0	#TTG	-64.636
Chromosome	SAM03	CDS	776050	776469	1.76363	-	0	#TTG	-47.5663
Chromosome	SAM03	CDS	778268	778702	1.11542	-	0	#GTG	-43.5863
Chromosome	SAM03	CDS	783305	783766	0.502854	-	0	#GTG	-50.4116
Chromosome	SAM03	CDS	789074	789355	99.9989	-	0	#GTG	-94.0922
Chromosome	SAM03	CDS	790841	791353	0.0360238	-	0	#GTG	-11.3638
Chromosome	SAM03	CDS	793432	793995	0.000701987	-	0	#GTG	8.8941
Chromosome	SAM03	CDS	795317	795613	65.1811	-	0	#ATG	-78.7445
Chromosome	SAM03	CDS	797109	797441	23.0561	-	0	#ATG	-78.5706
Chromosome	SAM03	CDS	798889	799311	1.43873	-	0	#ATG	-32.1875
Chromosome	SAM03	CDS	799611	800024	2.06968	-	0	#GTG	-41.1878
Chromosome	SAM03	CDS	802931	803272	17.7397	-	0	#TTG	-90.3145
Chromosome	SAM03	CDS	809502	809663	59.2872	-	0	#GTG	-1.3103
Chromosome	SAM03	CDS	815346	815648	54.8709	-	0	#GTG	-57.588
Chromosome	SAM03	CDS	816319	816783	0.403669	-	0	#GTG	-31.8743
Chromosome	SAM03	CDS	818982	819542	0.0252081	-	0	#GTG	-165.261
Chromosome	SAM03	CDS	824408	824734	27.4454	-	0	#ATG	-80.692
Chromosome	SAM03	CDS	824677	825177	0.155097	-	0	#GTG	-50.9061
Chromosome	SAM03	CDS	838316	838615	59.8028	-	0	#GTG	-56.6811
Chromosome	SAM03	CDS	838828	839058	47.6267	-	0	#GTG	-6.4593
Chromosome	SAM03	CDS	840357	840812	0.416207	-	0	#TTG	-23.5014
Chromosome	SAM03	CDS	849021	849395	6.73967	-	0	#ATG	-119.11
Chromosome	SAM03	CDS	852242	852601	10.4766	-	0	#ATG	-72.9339
Chromosome	SAM03	CDS	855697	855999	54.827	-	0	#GTG	-51.3114
Chromosome	SAM03	CDS	856763	857101	17.5752	-	0	#GTG	-32.6604
Chromosome	SAM03	CDS	859272	859796	0.0156019	-	0	#GTG	-6.1384
Chromosome	SAM03	CDS	860002	860340	17.8197	-	0	#ATG	-33.5613
Chromosome	SAM03	CDS	860283	860612	25.1564	-	0	#GTG	-76.9648
Chromosome	SAM03	CDS	868566	869060	0.186799	-	0	#GTG	-62.3223
Chromosome	SAM03	CDS	873985	874272	62.5985	-	0	#GTG	-24.8895
Chromosome	SAM03	CDS	875532	875987	0.604779	-	0	#ATG	-106.429
Chromosome	SAM03	CDS	876166	876801	0.00137641	-	0	#GTG	-18.27
Chromosome	SAM03	CDS	877618	877929	42.167	-	0	#GTG	-46.2432
Chromosome	SAM03	CDS	878113	878505	3.95865	-	0	#GTG	-58.133
Chromosome	SAM03	CDS	882354	882878	0.0753348	-	0	#ATG	-91.8934
Chromosome	SAM03	CDS	884224	885396	1.36397e-10	-	0	#GTG	-129.442
Chromosome	SAM03	CDS	889236	889670	1.13378	-	0	#GTG	-56.818
Chromosome	SAM03	CDS	893077	893475	2.15285	-	0	#GTG	-22.1136
Chromosome	SAM03	CDS	894820	895107	84.0242	-	0	#GTG	-46.6194
Chromosome	SAM03	CDS	897082	897690	0.00581426	-	0	#GTG	-68.1133
Chromosome	SAM03	CDS	901806	902099	71.0247	-	0	#GTG	-83.2716
Chromosome	SAM03	CDS	904786	905331	0.0397958	-	0	#TTG	-65.7917
Chromosome	SAM03	CDS	923469	923774	48.9331	-	0	#TTG	-38.5211
